Date,Customer ID,Order ID,Order Amount,Marketing Campaign,Product Launch,City,Payment Method,Customer Segment,Sales Representative,Discount Applied
1/4/2021 22:21,34042,133409617,384.084,Holiday Campaign,No,San Antonio,Credit Card,High-Value Customer,Elizabeth Davis,No
6/13/2022 3:17,803,5977,386.901,Holiday Campaign,No,Memphis,Credit Card,New Customer,Susan Harris,No
3/25/2023 17:27,3658,30760,1630.746,Referral,Yes,Boston,Credit Card,Loyal Customer,Joseph Martin,No
5/12/2021 22:23,6195720,537117,447.84,Summer Sale,Yes,Las Vegas,Cash,New Customer,Jennifer Jones,No
4/9/2021 4:52,95479,4187733,1802.44,Summer Sale,No,Indianapolis,PayPal,New Customer,Carol Hall,No
5/13/2023 15:45,93828322,22238,766.07,Referral,Yes,San Diego,Credit Card,Regular Customer,Dorothy King,No
7/15/2021 10:25,69936,780899191,280.089,Summer Sale,Yes,Milwaukee,Cash,Regular Customer,Dorothy King,No
1/24/2021 7:30,4208178,6149562,533.064,Email Promo,Yes,Chicago,Credit Card,New Customer,Mark Walker,No
11/13/2021 7:05,467060896,17056524,2083.464,Referral,No,Washington,Credit Card,Loyal Customer,Ashley Perez,No
6/8/2022 1:54,2977,86576,569.95,Summer Sale,No,Jacksonville,Credit Card,New Customer,Daniel Scott,No
3/14/2020 10:30,711422025,673576758,222.01,Referral,No,Las Vegas,PayPal,New Customer,Jennifer Jones,No
10/1/2021 17:53,958,4739,680.83,Referral,No,Washington,PayPal,Loyal Customer,Richard White,No
9/8/2020 4:50,7307,3836,97.749,Referral,Yes,Jacksonville,Cash,New Customer,David Hall,Yes
10/19/2022 15:21,29032765,242777,1459.63,Email Promo,Yes,New York,PayPal,High-Value Customer,George Harris,No
4/23/2020 22:30,280095,728049166,324.77,Referral,No,Oklahoma City,Credit Card,Loyal Customer,Joseph Martin,No
6/20/2021 21:55,5870,97705,1767.39,Email Promo,Yes,New York,PayPal,Loyal Customer,Margaret Young,No
1/14/2020 13:57,66765,69368,30.276,Holiday Campaign,Yes,Houston,Credit Card,Regular Customer,Sandra Adams,Yes
8/20/2022 19:29,194,3362,349.5,Email Promo,No,Dallas,Cash,Regular Customer,Mark Walker,No
8/22/2020 0:44,32874805,21514,518.184,Holiday Campaign,Yes,New York,PayPal,New Customer,Thomas Turner,No
12/3/2020 18:16,98967,13217,2027.304,Email Promo,Yes,Phoenix,Credit Card,High-Value Customer,Karen Lewis,No
4/7/2020 23:19,327160,57966,1253.65,Email Promo,No,Milwaukee,Credit Card,Loyal Customer,Carol Hall,No
9/5/2023 12:45,88095544,34413750,492.67,Summer Sale,Yes,Austin,Credit Card,Regular Customer,Susan Harris,No
1/21/2021 2:58,8174,182855,1974.588,Referral,Yes,Denver,PayPal,High-Value Customer,Paul Rodriguez,No
5/12/2023 2:24,11331,762454129,319.88,Summer Sale,Yes,Indianapolis,Credit Card,Regular Customer,James Brown,No
10/2/2022 15:44,90714,277415,222.948,Summer Sale,Yes,Los Angeles,PayPal,Regular Customer,Margaret Young,No
4/13/2021 19:24,251,70423,875.448,Email Promo,Yes,San Jose,Credit Card,New Customer,Betty Martinez,No
11/30/2020 3:42,596,730671223,1840.5,Summer Sale,Yes,San Jose,Credit Card,New Customer,Jennifer Jones,No
3/4/2022 13:04,56540,679586,115.89,Holiday Campaign,No,Washington,Cash,Loyal Customer,Joseph Martin,No
6/28/2021 18:22,139766,48879476,1895.05,Summer Sale,No,Phoenix,PayPal,Regular Customer,Betty Martinez,No
2/20/2020 8:02,9441092,28075,487.9224,Summer Sale,Yes,Nashville,Cash,New Customer,Linda Clark,No
10/10/2020 16:15,1007225,754446,1070.28,Summer Sale,No,San Jose,Cash,New Customer,Karen Lewis,No
4/4/2021 1:37,7752987,29075292,1092.68,Email Promo,No,Seattle,Credit Card,New Customer,Mark Walker,No
9/7/2020 15:26,58556,177,1951.41,Referral,Yes,Washington,PayPal,High-Value Customer,Daniel Scott,No
11/3/2023 15:37,7963020,28702,357.18,Holiday Campaign,No,Las Vegas,Cash,New Customer,Nancy Moore,No
2/16/2022 18:41,43744,190322127,375.408,Email Promo,Yes,Detroit,PayPal,New Customer,John Smith,No
8/22/2023 5:59,787658,5925032,1408.89,Referral,No,Oklahoma City,Cash,Regular Customer,Margaret Young,No
6/28/2021 23:36,80604,385294404,175.37,Holiday Campaign,No,Houston,Credit Card,High-Value Customer,Mark Walker,No
8/4/2023 20:51,565915469,971955831,1036.68,Referral,No,Fort Worth,Cash,High-Value Customer,Patricia Miller,No
10/6/2020 11:32,820518,283817,491.32,Referral,Yes,Nashville,Credit Card,New Customer,Donna Brooks,No
5/5/2022 4:57,5936249,142981124,200.41,Email Promo,Yes,Portland,PayPal,Regular Customer,Thomas Turner,No
4/13/2020 18:24,543634,42350125,555.75,Holiday Campaign,No,Fort Worth,Credit Card,High-Value Customer,Richard White,No
10/17/2022 19:05,2498,2017276,143.97,Email Promo,Yes,Indianapolis,PayPal,New Customer,Charles Anderson,No
5/7/2023 18:11,17865,5710600,1261.85,Holiday Campaign,Yes,Louisville,Cash,Regular Customer,Daniel Scott,No
5/20/2022 20:48,413,898793465,1787.53,Email Promo,Yes,Seattle,Credit Card,Regular Customer,David Hall,No
11/23/2021 9:25,67245347,8576,1116.936,Referral,Yes,Austin,Credit Card,High-Value Customer,Mark Walker,No
10/26/2021 22:48,50748802,940905003,524.97,Email Promo,No,Austin,PayPal,High-Value Customer,Charles Anderson,No
10/3/2023 4:48,4765491,293,813.9,Holiday Campaign,No,Las Vegas,Credit Card,High-Value Customer,Kenneth Nelson,No
8/11/2020 20:51,1779,152444,578.376,Holiday Campaign,Yes,Fort Worth,Cash,Regular Customer,Mark Walker,No
1/15/2023 2:47,679925,6708214,1822.0788,Summer Sale,Yes,Austin,Credit Card,Regular Customer,David Hall,No
9/29/2020 18:00,9127728,4283,129.159,Holiday Campaign,No,Chicago,Cash,New Customer,Mark Walker,No
1/12/2022 17:30,306576,1184751,2306.976,Summer Sale,No,Indianapolis,Cash,Loyal Customer,Jennifer Jones,No
2/4/2023 5:22,8651095,8705,1236.816,Referral,No,New York,Credit Card,New Customer,Nancy Moore,No
3/6/2023 5:49,69589914,6722,269.24,Email Promo,Yes,Las Vegas,Credit Card,Loyal Customer,Steven Wright,No
2/5/2020 3:30,2831402,40562218,2170.848,Email Promo,No,Phoenix,PayPal,High-Value Customer,Edward Torres,No
1/5/2022 16:18,24703681,5599,1749.012,Holiday Campaign,No,Dallas,PayPal,Regular Customer,Jessica Jackson,No
10/28/2022 18:31,1637,2909101,1978.69,Holiday Campaign,Yes,Phoenix,Cash,High-Value Customer,Joseph Martin,No
5/18/2020 3:34,41643295,71242760,1882.2,Referral,Yes,Portland,PayPal,Loyal Customer,Mark Walker,No
7/19/2023 17:17,799127789,221730,36.24,Email Promo,No,Las Vegas,Credit Card,Loyal Customer,Brian Mitchell,Yes
1/29/2021 17:35,208,8285014,998.892,Referral,No,Chicago,PayPal,Loyal Customer,Steven Wright,No
10/13/2020 0:21,565699253,236727542,618.89,Email Promo,Yes,San Jose,Cash,New Customer,James Brown,No
8/20/2021 10:27,909170,3819967,854.03,Holiday Campaign,No,Memphis,Credit Card,High-Value Customer,Lisa Garcia,No
1/19/2020 1:39,757,48348,392.484,Summer Sale,No,Milwaukee,PayPal,High-Value Customer,Donna Brooks,No
11/12/2020 16:51,268107576,1090446,1997.784,Summer Sale,Yes,Houston,Credit Card,Loyal Customer,George Harris,No
11/7/2023 15:05,323943909,49775538,1012.32,Holiday Campaign,No,Detroit,PayPal,High-Value Customer,Susan Harris,No
12/21/2022 15:34,72003241,41,280.404,Holiday Campaign,No,Jacksonville,Credit Card,Loyal Customer,Robert Lee,No
4/23/2023 20:13,46058,46898,275.38,Email Promo,Yes,Houston,Cash,High-Value Customer,Karen Lewis,No
5/8/2021 6:18,27869732,4512660,694.27,Holiday Campaign,Yes,Philadelphia,PayPal,High-Value Customer,Steven Wright,No
11/11/2022 1:51,3584,623010220,371.82,Referral,Yes,Oklahoma City,Cash,High-Value Customer,Kenneth Nelson,No
12/4/2021 16:10,169078913,275,843.876,Summer Sale,No,Milwaukee,Credit Card,New Customer,Ashley Perez,No
12/7/2023 5:09,457226694,892,366.684,Summer Sale,No,Baltimore,Cash,Regular Customer,Karen Lewis,No
2/15/2023 1:34,2148003,1076,1305.666,Email Promo,Yes,San Jose,Credit Card,Loyal Customer,Dorothy King,No
11/9/2021 7:28,930746,628238,1810.1232,Referral,Yes,Chicago,Cash,Loyal Customer,Sandra Adams,No
3/25/2021 1:23,28552,8413,989.57,Holiday Campaign,Yes,Memphis,PayPal,New Customer,Thomas Turner,No
4/22/2022 2:11,984,6309938,1263.978,Holiday Campaign,No,Louisville,PayPal,New Customer,Richard White,No
2/11/2021 15:53,587417580,253454959,566.532,Referral,No,San Antonio,PayPal,High-Value Customer,Elizabeth Davis,No
10/20/2022 16:19,46691096,299973659,521.946,Referral,No,Fort Worth,Cash,New Customer,Sandra Adams,No
5/4/2023 5:37,2372,948185,1447.32,Email Promo,Yes,Indianapolis,Credit Card,High-Value Customer,John Smith,No
5/16/2023 8:14,661,96832,1720.314,Referral,No,Phoenix,Cash,Regular Customer,Ashley Perez,No
5/9/2023 10:07,6388642,43796109,1957.76,Referral,Yes,San Diego,Credit Card,Regular Customer,Nancy Moore,No
7/24/2021 18:50,8964668,9288868,1502.217,Referral,No,Austin,Credit Card,Loyal Customer,Nancy Moore,No
5/31/2022 23:40,107155868,746592027,753.669,Email Promo,No,San Francisco,Credit Card,New Customer,Charles Anderson,No
12/19/2020 18:00,666160579,81934,2307.492,Email Promo,Yes,San Francisco,PayPal,New Customer,Paul Rodriguez,No
3/17/2021 19:19,205526,3426,30.24,Holiday Campaign,No,Louisville,Credit Card,High-Value Customer,Kenneth Nelson,Yes
6/25/2020 18:58,8612,291420117,1744.34,Summer Sale,Yes,Charlotte,Cash,Loyal Customer,Richard White,No
7/11/2023 3:47,1561734,6944,376.02,Holiday Campaign,Yes,Houston,Cash,High-Value Customer,Robert Lee,No
5/11/2021 17:39,602746177,93869,68.49,Referral,No,Nashville,PayPal,New Customer,Richard White,Yes
10/25/2021 20:27,3081049,90962285,1674.783,Summer Sale,Yes,Detroit,Credit Card,Loyal Customer,Brian Mitchell,No
5/25/2021 22:49,2251,69133402,613.03,Holiday Campaign,No,New York,Cash,New Customer,Brian Mitchell,No
5/21/2021 20:20,824900,9668,1244.27,Holiday Campaign,No,Washington,PayPal,Regular Customer,Nancy Moore,No
7/13/2021 16:45,292998,284522,114.22,Referral,No,Portland,Credit Card,High-Value Customer,Sandra Adams,No
9/1/2021 14:50,607,541846665,286,Email Promo,No,San Francisco,PayPal,High-Value Customer,Jennifer Jones,No
9/11/2020 10:34,591971568,2313,1098.153,Holiday Campaign,No,Washington,PayPal,New Customer,Brian Mitchell,No
6/30/2023 17:11,93451559,99514,25.07,Referral,No,Fort Worth,Cash,Loyal Customer,Karen Lewis,Yes
11/24/2020 10:02,4161,478097619,1732.9464,Summer Sale,No,Baltimore,Credit Card,High-Value Customer,Karen Lewis,No
3/28/2020 19:31,3144,685468,432.32,Email Promo,Yes,Milwaukee,Credit Card,New Customer,Lisa Garcia,No
1/8/2023 22:29,769721667,213,1567.968,Summer Sale,Yes,Los Angeles,Credit Card,Regular Customer,Nancy Moore,No
11/20/2023 13:09,53391,386,1145.34,Summer Sale,No,Las Vegas,Credit Card,High-Value Customer,Ashley Perez,No
9/26/2021 5:06,6564,410,599.42,Email Promo,No,Columbus,Cash,High-Value Customer,Linda Clark,No
11/17/2023 18:16,167764728,585740866,169.1388,Referral,Yes,Philadelphia,Credit Card,Loyal Customer,Betty Martinez,No
4/27/2022 21:56,9636,57723,1278.94,Email Promo,No,San Francisco,Cash,New Customer,Joseph Martin,No
1/28/2022 19:10,26531,6924740,900.084,Email Promo,No,Baltimore,Cash,New Customer,Richard White,No
3/29/2020 23:17,815677,2751,1728.61,Email Promo,No,Chicago,PayPal,New Customer,George Harris,No
12/13/2022 1:59,23643852,4440732,2328.528,Holiday Campaign,Yes,Oklahoma City,PayPal,Loyal Customer,Michael Wilson,No
10/18/2023 8:07,90003125,18430,542.14,Summer Sale,No,Jacksonville,Cash,Loyal Customer,Dorothy King,No
10/15/2020 2:17,57034,7208433,1841.87,Referral,No,New York,PayPal,New Customer,Edward Torres,No
7/9/2021 0:17,2100,8153,763.236,Referral,Yes,Portland,Credit Card,Regular Customer,Ashley Perez,No
7/5/2020 2:12,298039339,3848678,940.851,Referral,Yes,Fort Worth,Credit Card,Loyal Customer,Susan Harris,No
10/30/2023 5:30,1757682,7428,221.01,Referral,No,Memphis,Cash,High-Value Customer,Mark Walker,No
9/7/2022 11:31,46164866,6158,1660.29,Referral,No,Nashville,Credit Card,Loyal Customer,Jennifer Jones,No
12/20/2022 20:36,80563,7938736,2223.876,Holiday Campaign,No,Columbus,PayPal,New Customer,Mark Walker,No
4/4/2022 1:14,143734333,914840046,1772.34,Holiday Campaign,No,San Diego,Credit Card,New Customer,Jessica Jackson,No
4/11/2023 0:11,71768853,7097170,1440.59,Holiday Campaign,No,Milwaukee,Credit Card,Regular Customer,Susan Harris,No
9/24/2020 19:34,393236,8203,1917.53,Holiday Campaign,Yes,Oklahoma City,Cash,High-Value Customer,Jennifer Jones,No
10/7/2021 1:06,66164,4094,769.75,Referral,Yes,Detroit,PayPal,Loyal Customer,Elizabeth Davis,No
3/6/2020 12:04,711059,865,621.7,Referral,Yes,New York,Cash,Regular Customer,James Brown,No
11/5/2023 17:30,8649,974842031,858.804,Holiday Campaign,No,Baltimore,Cash,High-Value Customer,George Harris,No
11/6/2021 20:14,476162,76996552,994.188,Referral,Yes,San Antonio,Cash,New Customer,Betty Martinez,No
12/30/2020 14:29,521207,758147,1906.236,Holiday Campaign,No,Charlotte,PayPal,Regular Customer,Betty Martinez,No
1/20/2023 1:40,86625,45979,94.764,Referral,No,Columbus,Cash,High-Value Customer,Jessica Jackson,Yes
12/20/2021 8:25,675,562944262,36.804,Email Promo,No,Charlotte,Credit Card,High-Value Customer,Ashley Perez,Yes
3/21/2020 3:18,9544,62543,1126.66,Email Promo,Yes,San Diego,Credit Card,Regular Customer,Kenneth Nelson,No
8/10/2023 15:11,992539976,9208,771.07,Email Promo,No,Detroit,Credit Card,Regular Customer,Robert Lee,No
3/12/2020 13:38,5488723,5739102,1707.91,Holiday Campaign,No,San Antonio,PayPal,New Customer,Joseph Martin,No
7/23/2020 9:13,919103,9720,914.66,Summer Sale,No,Columbus,PayPal,Regular Customer,Thomas Turner,No
3/9/2023 5:32,511660,15890010,1918.76,Summer Sale,No,Baltimore,Credit Card,Regular Customer,Michael Wilson,No
2/19/2022 12:34,9229,278924409,941.136,Holiday Campaign,No,San Diego,Cash,Loyal Customer,Betty Martinez,No
9/20/2022 15:14,950959236,887414,1413.981,Email Promo,Yes,Memphis,Credit Card,High-Value Customer,Patricia Miller,No
10/24/2022 19:13,732741615,5341969,1702.52,Referral,No,Phoenix,Cash,High-Value Customer,Nancy Moore,No
10/25/2021 7:51,195773,832639,757.46,Email Promo,Yes,Fort Worth,PayPal,High-Value Customer,Patricia Miller,No
2/19/2023 19:24,197915,59777092,1360.2,Referral,Yes,Jacksonville,Cash,New Customer,Donna Brooks,No
12/17/2022 19:13,67236571,68070168,40.44,Holiday Campaign,Yes,San Francisco,Cash,High-Value Customer,Joseph Martin,Yes
7/23/2020 13:45,70801439,766758281,662.66,Email Promo,No,Detroit,Cash,High-Value Customer,Karen Lewis,No
11/23/2023 11:58,14776,55553045,1506.156,Summer Sale,Yes,New York,Cash,Loyal Customer,Edward Torres,No
11/21/2020 12:09,769284113,57340,211.116,Email Promo,No,Oklahoma City,PayPal,High-Value Customer,Jessica Jackson,No
8/30/2023 16:15,66597919,3830,1556.73,Referral,No,Charlotte,PayPal,New Customer,Charles Anderson,No
2/16/2021 7:10,215,8181,1753.776,Email Promo,No,San Antonio,Credit Card,High-Value Customer,George Harris,No
11/6/2020 20:40,77785272,8451436,533.9952,Holiday Campaign,No,Houston,Cash,High-Value Customer,Donna Brooks,No
4/24/2022 2:02,24896479,5817279,393.93,Summer Sale,Yes,Seattle,Credit Card,High-Value Customer,Patricia Miller,No
11/8/2021 5:20,1138,22864061,524.844,Referral,Yes,Boston,Credit Card,Regular Customer,David Hall,No
3/13/2022 8:53,599297006,53834,1238.391,Holiday Campaign,Yes,Los Angeles,PayPal,Loyal Customer,Daniel Scott,No
6/13/2021 12:57,259623,58620,1025,Summer Sale,No,Chicago,Cash,Loyal Customer,Karen Lewis,No
7/27/2022 20:01,3313,580030,1296.82,Email Promo,Yes,San Jose,Cash,Loyal Customer,George Harris,No
6/27/2020 19:09,25856,51867084,221.06,Holiday Campaign,No,Dallas,Cash,High-Value Customer,Thomas Turner,No
5/11/2022 20:40,720,919634,416.46,Email Promo,No,Los Angeles,Cash,High-Value Customer,Thomas Turner,No
11/11/2023 14:37,25234036,789,830.424,Referral,No,Phoenix,Credit Card,Regular Customer,David Hall,No
4/9/2021 8:41,29234,879906903,1379.69,Email Promo,No,Detroit,Credit Card,High-Value Customer,Jessica Jackson,No
12/14/2022 20:10,135041243,674980,584.268,Referral,Yes,Baltimore,Cash,Regular Customer,Edward Torres,No
1/20/2023 7:00,963921868,1343,301.788,Referral,No,Dallas,Cash,Regular Customer,Mary Johnson,No
4/26/2022 14:21,56000900,650851550,806.83,Summer Sale,Yes,San Jose,Cash,Loyal Customer,Betty Martinez,No
1/8/2020 22:41,5095381,170,2038.092,Holiday Campaign,No,Memphis,PayPal,High-Value Customer,Betty Martinez,No
5/3/2020 21:12,7890886,86161483,33.66,Holiday Campaign,Yes,Fort Worth,Cash,New Customer,Thomas Turner,Yes
10/3/2020 0:21,83005,893858256,1972.23,Email Promo,No,Las Vegas,PayPal,High-Value Customer,Mary Johnson,No
12/12/2022 5:31,552981922,7471990,501.3,Referral,Yes,Jacksonville,Credit Card,Loyal Customer,John Smith,No
10/28/2021 7:54,1619,41684,628.53,Summer Sale,No,Philadelphia,Cash,Loyal Customer,Edward Torres,No
5/20/2022 8:48,48046,5666250,1202.52,Holiday Campaign,No,Baltimore,PayPal,Loyal Customer,Sandra Adams,No
11/6/2020 21:37,820604884,313351607,2286.108,Holiday Campaign,Yes,Jacksonville,Credit Card,New Customer,Jessica Jackson,No
11/6/2023 14:49,514133,820039,1186.86,Referral,Yes,Washington,Cash,Regular Customer,Lisa Garcia,No
5/8/2023 13:14,237771415,15762,585.96,Referral,Yes,Philadelphia,PayPal,High-Value Customer,Jessica Jackson,No
3/18/2020 11:32,40378455,1514120,352.08,Holiday Campaign,No,San Antonio,Credit Card,High-Value Customer,Lisa Garcia,No
3/16/2020 11:17,4898,88824,150.82,Referral,No,Baltimore,Cash,High-Value Customer,Jennifer Jones,No
10/13/2022 23:39,38246,899,1250.24,Email Promo,Yes,Chicago,Cash,Regular Customer,Mark Walker,No
5/18/2023 17:41,628,7592,1350.414,Holiday Campaign,Yes,Phoenix,Credit Card,Regular Customer,Robert Lee,No
1/24/2023 18:21,7980,6670042,902.796,Referral,Yes,Denver,PayPal,Regular Customer,John Smith,No
1/19/2020 4:32,329421,5845,1249.596,Summer Sale,No,Phoenix,Cash,High-Value Customer,Charles Anderson,No
1/16/2023 11:22,85500957,965606502,2356.944,Email Promo,No,Houston,Cash,Loyal Customer,John Smith,No
3/31/2022 13:27,44403148,5227633,1777.35,Holiday Campaign,Yes,Oklahoma City,PayPal,High-Value Customer,Jennifer Jones,No
4/9/2021 5:23,8593055,564,523.68,Referral,No,Chicago,Cash,Regular Customer,Michael Wilson,No
3/17/2020 16:05,732,32251018,1200.681,Email Promo,Yes,Indianapolis,Cash,Regular Customer,David Hall,No
10/20/2023 20:56,6669,7316,467.14,Summer Sale,No,Indianapolis,Credit Card,High-Value Customer,Betty Martinez,No
7/9/2023 15:46,2462,3561,1858.68,Summer Sale,No,Memphis,Credit Card,New Customer,Linda Clark,No
1/31/2023 21:35,24759,344426,1840.812,Referral,Yes,Washington,Credit Card,Regular Customer,Steven Wright,No
10/2/2020 7:06,4336,527030,431.21,Referral,No,San Jose,Cash,Regular Customer,Mary Johnson,No
6/9/2020 3:30,33645075,55830665,125.21,Email Promo,Yes,Memphis,Credit Card,Loyal Customer,Margaret Young,No
11/29/2022 21:44,411565,89871,1071.276,Referral,No,Milwaukee,Credit Card,High-Value Customer,George Harris,No
7/31/2020 6:47,28226080,78739,1493.54,Referral,Yes,Boston,PayPal,High-Value Customer,David Hall,No
9/22/2023 0:55,897087774,761,44.97,Holiday Campaign,No,San Jose,Credit Card,New Customer,Karen Lewis,Yes
5/1/2020 4:34,53165,5054,708.06,Summer Sale,No,Columbus,Credit Card,Regular Customer,Brian Mitchell,No
5/23/2022 5:26,225,19051,148.941,Holiday Campaign,No,Las Vegas,Credit Card,Loyal Customer,Betty Martinez,No
10/20/2021 1:18,62005,18217627,17.26,Summer Sale,Yes,Los Angeles,Cash,Loyal Customer,Thomas Turner,Yes
11/29/2020 17:22,260,58919389,363.144,Summer Sale,Yes,Indianapolis,PayPal,Loyal Customer,Richard White,No
7/28/2021 20:18,54330,592960325,1499.607,Summer Sale,No,Memphis,Cash,Regular Customer,Patricia Miller,No
9/18/2023 14:34,94132992,2671,1082.62,Email Promo,Yes,San Francisco,PayPal,Regular Customer,Sandra Adams,No
7/29/2021 22:36,7769864,3238289,1942.62,Referral,Yes,San Diego,Credit Card,Loyal Customer,Mark Walker,No
12/19/2022 8:00,67277648,252803,1995.732,Referral,No,Austin,Cash,High-Value Customer,Kenneth Nelson,No
7/11/2020 9:19,857646114,295745,1543.19,Holiday Campaign,Yes,Chicago,Cash,High-Value Customer,Daniel Scott,No
2/7/2021 6:10,6560,52652,387.828,Holiday Campaign,No,Oklahoma City,Credit Card,High-Value Customer,Mark Walker,No
12/13/2023 23:47,14827,7718705,1823.22,Referral,Yes,Dallas,Cash,Regular Customer,Karen Lewis,No
11/8/2023 8:47,9246,4454813,764.7,Referral,Yes,Los Angeles,PayPal,Regular Customer,Mary Johnson,No
1/28/2020 11:23,5516224,13584226,2121.744,Referral,No,Chicago,Credit Card,High-Value Customer,Lisa Garcia,No
5/18/2023 7:08,356549,699576092,268.88,Email Promo,Yes,Oklahoma City,Cash,High-Value Customer,John Smith,No
5/5/2022 13:12,52336040,7691671,549.95,Email Promo,No,Washington,Cash,Regular Customer,George Harris,No
12/4/2021 8:25,568380616,563112687,1112.82,Holiday Campaign,Yes,San Jose,Cash,Regular Customer,Kenneth Nelson,No
4/24/2020 1:28,739,1154,906.4,Referral,Yes,Charlotte,PayPal,Regular Customer,Betty Martinez,No
7/1/2023 14:36,95110276,438,1404.32,Referral,No,Los Angeles,Cash,High-Value Customer,Betty Martinez,No
